[2021-05-22 18:40:35.935] Starting up round ID 28.
 - -------------------------
[2021-05-22 19:44:00.572] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (207, 62, 2))
[2021-05-22 19:44:02.711] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (208, 62, 2))
[2021-05-22 19:44:05.357] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (209, 62, 2))
[2021-05-22 19:44:07.911] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (210, 62, 2))
[2021-05-22 19:44:10.695] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (212, 62, 2))
[2021-05-22 19:44:13.635] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (212, 61, 2))
[2021-05-22 19:44:16.316] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (213, 61, 2))
[2021-05-22 19:44:18.268] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (214, 61, 2))
[2021-05-22 19:44:20.273] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 61, 2))
[2021-05-22 19:44:22.336] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 60, 2))
[2021-05-22 19:44:24.522] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 59, 2))
[2021-05-22 19:44:26.934] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 58, 2))
[2021-05-22 19:44:29.183] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 57, 2))
[2021-05-22 19:44:31.239] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 56, 2))
[2021-05-22 19:44:33.299] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 55, 2))
[2021-05-22 19:46:07.652] CRAFT: The turret frame crafted by Miguel Hastings at (Brotherhood of Steel (168, 224, 2))
[2021-05-22 19:47:40.524] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 54, 2))
[2021-05-22 19:47:43.881] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (215, 53, 2))
[2021-05-22 19:48:09.415] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (207, 54, 2))
[2021-05-22 19:48:11.919] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (207, 55, 2))
[2021-05-22 19:48:14.189] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (207, 56, 2))
[2021-05-22 19:48:16.241] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (207, 57, 2))
[2021-05-22 19:48:18.478] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (207, 58, 2))
[2021-05-22 19:48:20.522] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (207, 59, 2))
[2021-05-22 19:48:22.525] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (207, 60, 2))
[2021-05-22 19:48:24.775] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (207, 61, 2))
[2021-05-22 19:48:26.839] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (208, 61, 2))
[2021-05-22 19:48:28.740] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (209, 61, 2))
[2021-05-22 19:48:30.691] CRAFT: The wooden table frame crafted by Alex Magnus Primeiro at (Wasteland (210, 61, 2))
[2021-05-22 19:49:43.227] CRAFT: The sandstone brick crafted by Nero Vilontius at (Wasteland (240, 76, 2))
[2021-05-22 19:49:46.502] CRAFT: The metal rod crafted by Alex Magnus Primeiro at (Wasteland (211, 60, 2))
[2021-05-22 19:49:47.626] CRAFT: The metal rod crafted by Alex Magnus Primeiro at (Wasteland (211, 60, 2))
[2021-05-22 19:49:47.914] CRAFT: The metal rod crafted by Alex Magnus Primeiro at (INVALID LOCATION)
[2021-05-22 19:49:49.170] CRAFT: The metal rod crafted by Alex Magnus Primeiro at (INVALID LOCATION)
[2021-05-22 19:50:12.293] CRAFT: The turret frame crafted by Unknown at (Wasteland (152, 182, 2))
[2021-05-22 19:50:30.395] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (210, 63, 2))
[2021-05-22 19:50:43.902] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (209, 63, 2))
[2021-05-22 19:50:47.937] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (208, 63, 2))
[2021-05-22 19:50:52.011] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (207, 63, 2))
[2021-05-22 19:50:56.020] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (206, 63, 2))
[2021-05-22 19:51:09.900] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (205, 62, 2))
[2021-05-22 19:51:14.516] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (205, 61, 2))
[2021-05-22 19:51:50.714] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (205, 60, 2))
[2021-05-22 19:51:54.746] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (205, 59, 2))
[2021-05-22 19:51:58.410] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (205, 58, 2))
[2021-05-22 19:52:01.870] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (205, 57, 2))
[2021-05-22 19:52:05.378] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (205, 56, 2))
[2021-05-22 19:52:08.788] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (205, 55, 2))
[2021-05-22 19:52:22.963] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (212, 63, 2))
[2021-05-22 19:52:27.969] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (213, 63, 2))
[2021-05-22 19:52:32.029] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (214, 63, 2))
[2021-05-22 19:52:36.735] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (215, 63, 2))
[2021-05-22 19:52:41.792] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (216, 63, 2))
[2021-05-22 19:52:45.945] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (217, 62, 2))
[2021-05-22 19:52:49.618] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (217, 61, 2))
[2021-05-22 19:52:53.310] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (217, 60, 2))
[2021-05-22 19:52:57.013] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (217, 59, 2))
[2021-05-22 19:53:01.251] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (217, 58, 2))
[2021-05-22 19:53:06.075] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (217, 57, 2))
[2021-05-22 19:53:09.527] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (217, 56, 2))
[2021-05-22 19:53:13.423] CRAFT: The railing crafted by Alex Magnus Primeiro at (Wasteland (217, 55, 2))
